5506,"M","MANZANOLA JUNIOR-SENIOR HIGH SCHOOL",2535,"MANZANOLA 3J","",0,"","7th Grade","12th Grade","Improvement Plan","Improvement Plan","",1,0,5,1225,5,5,3,5,6,3,2,6,3,NA,2,3,3,NA,NA,NA,NA,82,0,0,0,0.743902439,0.256097561,0,0,"84.1%",NA
5524,"E","MAPLE GROVE ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,12,102,12,12,11,11,11,12,12,12,9,NA,2,3,3,NA,NA,NA,NA,393,0.017811705,0.025445293,0,0.081424936,0.844783715,0,0.030534351,"6.4%",NA
5552,"M","MAPLEWOOD MIDDLE SCHOOL",3120,"GREELEY 6","",0,"","6th Grade","8th Grade","Priority Improvement Plan","School Closed","",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5572,"E","HOPKINS ELEMENTARY SCHOOL",140,"LITTLETON 6","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,6,989,6,6,6,6,5,6,5,7,6,NA,1,2,1,NA,NA,NA,NA,372,0.002688172,0.037634409,0.005376344,0.174731183,0.739247312,0,0.040322581,"30.5%",NA
5574,"E","TWAIN ELEMENTARY SCHOOL",140,"LITTLETON 6","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,7,597,9,9,9,8,9,7,6,7,8,NA,2,2,2,NA,NA,NA,NA,343,0.005830904,0.017492711,0.014577259,0.10787172,0.813411079,0,0.040816327,"15.7%",NA
5576,"E","TWAIN ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","Pre-Kindergarten","5th Grade","Priority Improvement Plan","Priority Improvement Plan","",1,0,3,1350,5,4,6,5,3,3,5,2,3,NA,1,2,2,NA,NA,NA,NA,495,0.004040404,0.012121212,0.101010101,0.343434343,0.428282828,0.004040404,0.107070707,"79.7%",NA
5577,"E","MARBLE CHARTER SCHOOL",1360,"GUNNISON WATERSHED RE1J","",0,"Charter","Kindergarten","10th Grade","Performance Plan","Performance Plan","",1,1,NA,NA,NA,8,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,0,0.075,0.925,0,0,"12.5%",NA
5577,"M","MARBLE CHARTER SCHOOL",1360,"GUNNISON WATERSHED RE1J","",0,"Charter","Kindergarten","10th Grade","Performance Plan","Performance Plan","",1,1,NA,NA,NA,13,9,13,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,0,0.075,0.925,0,0,"12.5%",NA
5578,"E","MARRAMA ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Performance Plan","Approved request to reconsider",1,0,6,1041,3,3,5,3,3,9,9,9,6,NA,2,3,2,NA,NA,NA,NA,550,0,0.058181818,0.252727273,0.518181818,0.101818182,0.005454545,0.063636364,"81.4%",NA
5579,"","MARSH ELEMENTARY SCHOOL",2740,"MONTE VISTA C-8","",0,"","Pre-Kindergarten","1st Grade","N/A","Performance Plan","Insufficient state evidence, deferred to district",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,0.018348624,0,0.004587156,0.69266055,0.270642202,0,0.013761468,"83.2%",NA
5580,"E","MARSHDALE ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,11,120,11,10,12,10,11,10,7,12,10,NA,2,2,2,NA,NA,NA,NA,358,0.005586592,0.027932961,0.002793296,0.027932961,0.916201117,0.005586592,0.01396648,"10.1%",NA
5596,"E","MARTENSEN ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,"","Pre-Kindergarten","6th Grade","Improvement Plan","Improvement Plan","",1,0,6,999,5,5,5,3,5,7,8,9,6,NA,1,2,1,NA,NA,NA,NA,240,0.025,0.0125,0.008333333,0.483333333,0.425,0,0.045833333,"71.6%",NA
5602,"E","MARTIN LUTHER KING JR ELEMENTARY SCHOOL",990,"WIDEFIELD 3","",0,"","Kindergarten","6th Grade","Improvement Plan","Improvement Plan","",1,0,5,1145,6,6,6,6,6,5,6,5,3,NA,1,1,1,NA,NA,NA,NA,426,0.007042254,0.011737089,0.14084507,0.232394366,0.507042254,0.014084507,0.08685446,"51.6%",NA
5604,"E","KING ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,7,511,9,9,10,10,8,7,6,6,8,NA,2,2,2,NA,NA,NA,NA,447,0.004474273,0.011185682,0.06935123,0.234899329,0.536912752,0.004474273,0.138702461,"48.2%",NA
5605,"H","MARTIN LUTHER KING MIDDLE COLLEGE",880,"DENVER COUNTY 1","MH",0,"","6th Grade","12th Grade","Performance Plan","Improvement Plan","Ratings combined across grade levels at district request and deferred to district rating",2,0,6,230,6,6,6,6,6,9,9,8,9,NA,2,2,2,0,0,0,0,1242,0.004830918,0.044283414,0.241545894,0.631239936,0.031400966,0.004830918,0.041867955,"84.3%",NA
5605,"M","MARTIN LUTHER KING MIDDLE COLLEGE",880,"DENVER COUNTY 1","MH",0,"","6th Grade","12th Grade","Performance Plan","Improvement Plan","Ratings combined across grade levels at district request and deferred to district rating",1,0,6,948,1,1,1,2,1,6,5,6,6,NA,3,2,2,NA,NA,NA,NA,1242,0.004830918,0.044283414,0.241545894,0.631239936,0.031400966,0.004830918,0.041867955,"84.3%",NA
5606,"E","CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK",480,"BOULDER VALLEY RE 2","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,775,6,6,6,6,6,6,6,6,9,NA,2,2,1,NA,NA,NA,NA,356,0.005617978,0.061797753,0.033707865,0.334269663,0.514044944,0,0.050561798,"40.2%",NA
5607,"","SAGE CANYON ELEMENTARY",900,"DOUGLAS COUNTY RE 1","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","New school",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,0.008710801,0.015679443,0.006968641,0.106271777,0.827526132,0,0.034843206,"5.9%",NA
5608,"","MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY",880,"DENVER COUNTY 1","",0,"","Kindergarten","3rd Grade","N/A","Performance Plan","Insufficient state evidence, deferred to district",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,0.011173184,0.005586592,0.016759777,0.938547486,0.022346369,0,0.005586592,"96.6%",NA
5610,"E","MARTINEZ ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,6,989,9,9,9,9,6,3,6,1,6,NA,2,2,2,NA,NA,NA,NA,660,0.006060606,0.034848485,0.046969697,0.190909091,0.627272727,0.003030303,0.090909091,"22.2%",NA
5615,"E","MARY E PENNOCK ELEMENTARY SCHOOL",40,"BRIGHTON 27J","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,651,6,6,7,7,6,6,6,7,6,NA,2,2,2,NA,NA,NA,NA,681,0.010279001,0.014684288,0.008810573,0.446402349,0.494860499,0.001468429,0.02349486,"38.6%",NA
5620,"","MAPLEWOOD ELEMENTARY SCHOOL",3120,"GREELEY 6","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","New school",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,0.001824818,0.005474453,0.023722628,0.837591241,0.118613139,0.00729927,0.005474453,"92.0%",NA
5623,"H","LONGVIEW HIGH SCHOOL",1420,"JEFFERSON COUNTY R-1","",1,"","9th Grade","12th Grade","Alternative Ed. Campus","Improvement Plan","",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4,NA,NA,3,NA,NA,NA,NA,46,0,0,0,0.195652174,0.782608696,0,0.02173913,"39.1%",NA
5644,"E","MAXWELL ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1125,3,3,5,3,3,6,6,8,6,NA,1,2,2,NA,NA,NA,NA,524,0.005725191,0.009541985,0.152671756,0.79389313,0.02480916,0,0.013358779,"93.0%",NA
5656,"E","MAYBELL ELEMENTARY SCHOOL",2020,"MOFFAT COUNTY RE:NO 1","",0,"","Pre-Kindergarten","5th Grade","N/A","Performance Plan","Insufficient state evidence, deferred to district",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,0,0.928571429,0,0.071428571,"35.7%",NA
5660,"E","MCAULIFFE ELEMENTARY SCHOOL",3120,"GREELEY 6","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,9,344,10,10,11,10,9,9,6,9,9,NA,2,1,1,NA,NA,NA,NA,594,0,0.028619529,0.005050505,0.321548822,0.612794613,0,0.031986532,"29.0%",NA
5666,"E","MC CLAVE ELEMENTARY SCHOOL",310,"MC CLAVE RE-2","",0,"","Pre-Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,7,524,6,6,6,6,6,9,7,9,7,NA,2,3,3,NA,NA,NA,NA,174,0.005747126,0,0.005747126,0.304597701,0.683908046,0,0,"60.6%",NA
5670,"H","MC CLAVE UNDIVIDED HIGH SCHOOL",310,"MC CLAVE RE-2","MH",0,"","7th Grade","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",2,0,6,186,9,9,12,7,9,9,5,12,10,100,3,3,2,0,0,0,0,131,0,0,0,0.34351145,0.65648855,0,0,"54.2%",NA
5670,"M","MC CLAVE UNDIVIDED HIGH SCHOOL",310,"MC CLAVE RE-2","MH",0,"","7th Grade","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,6,755,5,6,3,5,5,1,1,1,1,NA,1,2,2,NA,NA,NA,NA,131,0,0,0,0.34351145,0.65648855,0,0,"54.2%",NA
5685,"E","MC GLONE ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Turnaround Plan","Deferred to district rating",1,0,5,1211,1,1,1,1,2,6,6,6,8,NA,2,2,3,NA,NA,NA,NA,562,0,0.005338078,0.199288256,0.740213523,0.03024911,0.003558719,0.021352313,"95.5%",NA
5688,"E","MCGRAW ELEMENTARY SCHOOL",1550,"POUDRE R-1","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,12,89,10,10,10,10,9,12,10,12,10,NA,2,2,2,NA,NA,NA,NA,518,0.007722008,0.038610039,0.011583012,0.094594595,0.826254826,0,0.021235521,"15.2%",NA
5702,"E","MC KINLEY-THATCHER ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Improvement Plan","Deferred to district rating",1,0,6,967,6,6,6,6,6,6,6,7,6,NA,1,1,1,NA,NA,NA,NA,223,0.013452915,0.031390135,0.062780269,0.448430493,0.394618834,0.004484305,0.044843049,"59.6%",NA
5704,"E","MCKINLEY ELEMENTARY SCHOOL",1140,"CANON CITY RE-1","",0,"","Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1192,6,6,7,6,6,3,3,4,5,NA,2,2,1,NA,NA,NA,NA,291,0.010309278,0,0.013745704,0.120274914,0.852233677,0.003436426,0,"53.6%",NA
5706,"E","MC ELWAIN ELEMENTARY SCHOOL",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,"","Kindergarten","5th Grade","Priority Improvement Plan","Priority Improvement Plan","",1,0,3,1348,1,1,5,1,3,5,3,6,3,NA,3,2,3,NA,NA,NA,NA,472,0.002118644,0.002118644,0.012711864,0.826271186,0.150423729,0,0.006355932,"94.7%",NA
5716,"E","MC MEEN ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,10,179,6,5,6,6,6,12,12,11,12,NA,3,2,2,NA,NA,NA,NA,641,0.010920437,0.03900156,0.262090484,0.446177847,0.187207488,0.003120125,0.051482059,"87.4%",NA
5722,"H","MEAD HIGH SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,"","9th Grade","10th Grade","Improvement Plan","Improvement Plan","",2,1,NA,NA,7,7,9,7,7,2,2,3,3,NA,2,2,2,NA,NA,NA,NA,488,0,0.020491803,0.006147541,0.178278689,0.786885246,0.006147541,0.00204918,"21.3%",NA
5726,"E","MEAD ELEMENTARY SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,744,7,6,7,6,8,6,5,6,6,NA,1,2,1,NA,NA,NA,NA,507,0.003944773,0.015779093,0.00591716,0.145956607,0.824457594,0,0.003944773,"17.5%",NA
5730,"M","MEAD MIDDLE SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,"","6th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,12,47,10,10,9,11,9,13,13,13,12,NA,2,2,2,NA,NA,NA,NA,381,0.005249344,0.018372703,0.002624672,0.107611549,0.858267717,0.007874016,0,"17.6%",NA
5742,"E","MEADOW MOUNTAIN ELEMENTARY SCHOOL",910,"EAGLE COUNTY RE 50","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,11,130,6,5,6,6,6,12,13,10,10,NA,3,3,3,NA,NA,NA,NA,199,0.010050251,0.030150754,0.010050251,0.648241206,0.301507538,0,0,"66.8%",NA
5744,"E","MEADOW POINT ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1126,6,6,6,6,6,5,6,3,5,NA,2,2,1,NA,NA,NA,NA,485,0.006185567,0.028865979,0.115463918,0.356701031,0.430927835,0.004123711,0.057731959,"55.7%",NA
5745,"E","MEADOW VIEW ELEMENTARY SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,"","Pre-Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,8,466,8,9,9,7,6,8,7,7,8,NA,2,3,2,NA,NA,NA,NA,574,0.006968641,0.006968641,0.010452962,0.141114983,0.81010453,0.003484321,0.020905923,"8.5%",NA
5750,"E","MEEKER ELEMENTARY SCHOOL",2710,"MEEKER RE1","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,10,201,8,6,9,7,8,9,7,9,9,NA,2,2,1,NA,NA,NA,NA,356,0.002808989,0.002808989,0.002808989,0.151685393,0.837078652,0.002808989,0,"29.9%",NA
5752,"E","MEEKER ELEMENTARY SCHOOL",3120,"GREELEY 6","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,985,6,6,6,6,6,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,627,0.006379585,0.006379585,0.006379585,0.472089314,0.489633174,0.001594896,0.01754386,"61.7%",NA
5754,"M","BARONE MIDDLE SCHOOL",2710,"MEEKER RE1","",0,"","6th Grade","8th Grade","Improvement Plan","Improvement Plan","",1,0,6,1032,6,7,5,7,8,5,6,3,6,NA,2,2,2,NA,NA,NA,NA,133,0,0.015037594,0,0.142857143,0.834586466,0,0.007518797,"27.8%",NA
5758,"E","MEIKLEJOHN ELEMENTARY",1420,"JEFFERSON COUNTY R-1","",0,"","Pre-Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,13,13,12,12,12,12,12,13,13,13,13,NA,2,3,2,NA,NA,NA,NA,581,0.00172117,0.017211704,0.006884682,0.056798623,0.900172117,0,0.017211704,"3.0%",NA
5762,"H","MEEKER HIGH SCHOOL",2710,"MEEKER RE1","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,7,147,9,9,9,7,9,6,6,9,3,90.2,3,3,3,1,0,0,0,178,0.02247191,0.005617978,0.005617978,0.123595506,0.814606742,0.028089888,0,"12.9%",NA
5779,"E","MERIDIAN RANCH ELEMENTARY SCHOOL",1110,"FALCON 49","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,7,511,8,7,9,8,7,6,7,6,6,NA,2,2,2,NA,NA,NA,NA,595,0.005042017,0.028571429,0.033613445,0.127731092,0.756302521,0,0.048739496,"14.7%",NA
5802,"E","MERINO ELEMENTARY SCHOOL",1860,"BUFFALO RE-4","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,6,916,9,9,9,9,8,5,5,6,5,NA,2,2,2,NA,NA,NA,NA,157,0.012738854,0,0.031847134,0.101910828,0.853503185,0,0,"38.2%",NA
5806,"H","MERINO JUNIOR SENIOR HIGH SCHOOL",1860,"BUFFALO RE-4","",0,"","7th Grade","12th Grade","Improvement Plan","Improvement Plan","",2,0,8,88,9,9,8,9,10,6,6,5,8,92.3,3,2,2,1,0,0,0,154,0,0.025974026,0.025974026,0.071428571,0.850649351,0,0.025974026,"40.9%",NA
5806,"M","MERINO JUNIOR SENIOR HIGH SCHOOL",1860,"BUFFALO RE-4","",0,"","7th Grade","12th Grade","Improvement Plan","Improvement Plan","",1,0,3,1276,7,8,6,9,8,1,1,5,1,NA,1,2,2,NA,NA,NA,NA,154,0,0.025974026,0.025974026,0.071428571,0.850649351,0,0.025974026,"40.9%",NA
5814,"M","THORNTON MIDDLE SCHOOL",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,"","6th Grade","8th Grade","Improvement Plan","Improvement Plan","",1,0,3,1272,1,2,1,2,4,6,5,7,5,NA,2,3,3,NA,NA,NA,NA,674,0,0.010385757,0.004451039,0.767062315,0.212166172,0.002967359,0.002967359,"87.7%",NA
5816,"H","THORNTON HIGH SCHOOL",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,"","9th Grade","12th Grade","Improvement Plan","Improvement Plan","",2,0,6,248,6,5,6,6,6,7,6,7,6,70,2,2,2,1,0,0,0,1762,0.001702611,0.010783201,0.010215664,0.569239501,0.403518729,0.000567537,0.003972758,"37.9%",0.433566
5826,"M","MERRILL MIDDLE SCHOOL",880,"DENVER COUNTY 1","",0,"","6th Grade","8th Grade","Performance Plan","Improvement Plan","Deferred to district rating",1,0,6,819,2,2,2,3,3,9,10,8,8,NA,2,2,2,NA,NA,NA,NA,545,0.031192661,0.176146789,0.179816514,0.335779817,0.231192661,0.003669725,0.042201835,"80.4%",NA
5828,"E","MESA VALLEY VISION HOME AND COMMUNITY PROGRAM",2000,"MESA COUNTY VALLEY 51","EMH",0,"","Kindergarten","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,6,668,6,6,6,5,6,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,326,0.006134969,0.027607362,0.006134969,0.015337423,0.941717791,0,0.003067485,"1.2%",NA
5828,"H","MESA VALLEY VISION HOME AND COMMUNITY PROGRAM",2000,"MESA COUNTY VALLEY 51","EMH",0,"","Kindergarten","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",2,0,7,160,9,13,6,12,9,9,5,12,9,NA,1,2,2,NA,NA,NA,NA,326,0.006134969,0.027607362,0.006134969,0.015337423,0.941717791,0,0.003067485,"1.2%",NA
5828,"M","MESA VALLEY VISION HOME AND COMMUNITY PROGRAM",2000,"MESA COUNTY VALLEY 51","EMH",0,"","Kindergarten","12th Grade","Performance Plan","Performance Plan","Ratings combined across grade levels at district request",1,0,6,668,6,9,5,6,7,6,9,5,9,NA,2,2,2,NA,NA,NA,NA,326,0.006134969,0.027607362,0.006134969,0.015337423,0.941717791,0,0.003067485,"1.2%",NA
5834,"E","MESA ELEMENTARY SCHOOL",70,"WESTMINSTER 50","",0,"","Pre-Kindergarten","5th Grade","Turnaround Plan","Turnaround Plan","",1,0,1,1438,2,1,3,2,3,1,1,3,1,NA,1,2,2,NA,NA,NA,NA,432,0.002314815,0.081018519,0.032407407,0.636574074,0.236111111,0.00462963,0.006944444,"78.2%",NA
5836,"E","MESA ELEMENTARY SCHOOL",2035,"MONTEZUMA-CORTEZ RE-1","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,945,5,5,6,3,6,8,10,6,6,NA,3,2,2,NA,NA,NA,NA,402,0.31840796,0.012437811,0.002487562,0.141791045,0.507462687,0,0.017412935,"75.1%",NA
5838,"E","MESA ELEMENTARY SCHOOL",480,"BOULDER VALLEY RE 2","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,10,156,12,12,12,12,12,9,9,7,10,NA,2,1,1,NA,NA,NA,NA,378,0.005291005,0.05026455,0,0.031746032,0.862433862,0,0.05026455,"3.2%",NA
5840,"","MESA ELEMENTARY SCHOOL",2730,"DEL NORTE C-7","",0,"","Kindergarten","1st Grade","N/A","Performance Plan","Insufficient state evidence, deferred to district",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0.025316456,0,0,0.518987342,0.443037975,0,0.012658228,"25.3%",NA
5841,"H","MESA RIDGE HIGH SCHOOL",990,"WIDEFIELD 3","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,6,226,6,6,7,6,6,6,6,6,6,86.8,1,2,2,1,0,0,0,1293,0.012374323,0.011600928,0.144624903,0.19025522,0.58546017,0.012374323,0.043310131,"36.0%",0.417476
5842,"E","MESA VIEW ELEMENTARY SCHOOL",2000,"MESA COUNTY VALLEY 51","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,6,989,6,6,6,6,6,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,437,0.004576659,0.004576659,0.00228833,0.160183066,0.819221968,0,0.009153318,"48.5%",NA
5843,"E","LONE TREE ELEMENTARY",900,"DOUGLAS COUNTY RE 1","",0,"","Kindergarten","6th Grade","Performance Plan","Performance Plan","",1,0,7,590,8,9,8,7,6,6,6,6,6,NA,2,2,1,NA,NA,NA,NA,549,0,0.054644809,0.018214936,0.069216758,0.823315118,0.001821494,0.032786885,"4.0%",NA
5844,"H","CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL",880,"DENVER COUNTY 1","",1,"","9th Grade","12th Grade","Alternative Ed. Campus","Improvement Plan","",2,0,2,327,1,1,1,1,1,3,7,1,6,0.8,3,1,1,0,0,0,0,210,0.014285714,0.004761905,0.376190476,0.523809524,0.042857143,0.004761905,0.033333333,"76.7%",NA
5850,"E","MIAMI/YODER ELEMENTARY SCHOOL",1130,"MIAMI/YODER 60 JT","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,5,1161,6,6,6,6,6,6,1,6,6,NA,1,2,1,NA,NA,NA,NA,140,0.014285714,0,0.007142857,0.128571429,0.8,0.007142857,0.042857143,"58.8%",NA
5854,"H","MIAMI-YODER SENIOR HIGH SCHOOL",1130,"MIAMI/YODER 60 JT","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,6,197,6,6,6,6,6,6,9,5,6,92,1,2,2,1,0,0,0,100,0.01,0.01,0,0.13,0.81,0,0.04,"43.0%",NA
5864,"H","MIDDLE PARK HIGH SCHOOL",1350,"EAST GRAND 2","",0,"","9th Grade","12th Grade","Performance Plan","Performance Plan","",2,0,6,208,7,6,9,6,8,5,3,9,1,95.8,2,3,2,1,0,1,0,348,0.00862069,0.014367816,0.005747126,0.068965517,0.893678161,0.002873563,0.005747126,"12.6%",0.2
5870,"M","MIAMI-YODER JUNIOR HIGH SCHOOL",1130,"MIAMI/YODER 60 JT","",0,"","6th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,8,445,6,7,5,6,8,9,9,9,9,NA,3,3,3,NA,NA,NA,NA,80,0.0125,0,0.0375,0.1,0.7875,0,0.0625,"48.8%",NA
5878,"E","MIDLAND ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,"","Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,9,262,6,6,6,6,7,9,7,11,9,NA,2,3,3,NA,NA,NA,NA,174,0.005747126,0.017241379,0.011494253,0.408045977,0.477011494,0.005747126,0.074712644,"75.3%",NA
5888,"M","MILLER MIDDLE SCHOOL",1520,"DURANGO 9-R","",0,"","6th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,6,854,9,9,6,9,9,6,6,6,6,NA,2,2,1,NA,NA,NA,NA,529,0.047258979,0.005671078,0.009451796,0.132325142,0.788279773,0,0.017013233,"24.2%",NA
5892,"E","MILLER SPECIAL EDUCATION",1420,"JEFFERSON COUNTY R-1","",1,"","Pre-Kindergarten","12th Grade","Alternative Ed. Campus","Improvement Plan","",1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,206,0.004854369,0.029126214,0.019417476,0.223300971,0.67961165,0.004854369,0.038834951,"26.4%",NA
5892,"H","MILLER SPECIAL EDUCATION",1420,"JEFFERSON COUNTY R-1","",1,"","Pre-Kindergarten","12th Grade","Alternative Ed. Campus","Improvement Plan","",2,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,45.8,1,NA,3,NA,NA,NA,NA,206,0.004854369,0.029126214,0.019417476,0.223300971,0.67961165,0.004854369,0.038834951,"26.4%",NA
5892,"M","MILLER SPECIAL EDUCATION",1420,"JEFFERSON COUNTY R-1","",1,"","Pre-Kindergarten","12th Grade","Alternative Ed. Campus","Improvement Plan","",1,1,NA,NA,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,0.004854369,0.029126214,0.019417476,0.223300971,0.67961165,0.004854369,0.038834951,"26.4%",NA
5896,"E","MILLIKEN ELEMENTARY SCHOOL",3110,"JOHNSTOWN-MILLIKEN RE-5J","",0,"","Pre-Kindergarten","5th Grade","Performance Plan","Performance Plan","",1,0,6,964,6,5,6,6,6,6,6,6,7,NA,3,3,3,NA,NA,NA,NA,568,0,0.014084507,0,0.427816901,0.554577465,0,0.003521127,"56.2%",NA
5902,"M","MILLIKEN MIDDLE SCHOOL",3110,"JOHNSTOWN-MILLIKEN RE-5J","",0,"","6th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,7,610,6,6,6,6,6,7,6,7,6,NA,2,2,3,NA,NA,NA,NA,610,0.003278689,0.006557377,0.004918033,0.355737705,0.621311475,0,0.008196721,"41.1%",NA
5916,"E","MINNEQUA ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,"","Pre-Kindergarten","5th Grade","Improvement Plan","Improvement Plan","",1,0,6,1028,6,6,8,5,5,4,1,6,3,NA,2,2,3,NA,NA,NA,NA,364,0.005494505,0,0.021978022,0.695054945,0.247252747,0,0.03021978,"91.5%",NA
5930,"M","MINTURN MIDDLE SCHOOL",910,"EAGLE COUNTY RE 50","",0,"","6th Grade","8th Grade","Performance Plan","Performance Plan","",1,0,10,183,8,8,6,9,9,9,10,9,9,NA,2,2,3,NA,NA,NA,NA,175,0.005714286,0.034285714,0.017142857,0.354285714,0.571428571,0,0.017142857,"28.6%",NA
